company_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,car_name
Maruti,750000,2018,1248,Third Party,Manual,150000,First Owner,Diesel,88.5bhp,5,24.3,SUV,Chandigarh,Vitara Brezza ZDi
Maruti,699000,2021,1197,Third Party,Automatic,21000,First Owner,Petrol,88.50bhp,5,22.56,Hatchback,Delhi,Swift VXI AMT
Honda,350000,2012,1497,Third Party,Manual,100000,First Owner,Petrol,116.4bhp,5,16.8,Sedan,Jaipur,City S
Honda,868000,2017,1497,Comprehensive,Automatic,25791,First Owner,Petrol,117.3bhp,5,18,Sedan,Jaipur,City i VTEC
Maruti,551000,2018,1197,Comprehensive,Manual,95745,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Delta
Honda,510000,2016,1199,Comprehensive,Manual,54256,First Owner,Petrol,88.7bhp,5,18.7,Hatchback,Jaipur,Jazz 1.2 VX
Maruti,655000,2018,1248,Comprehensive,Manual,49225,First Owner,Diesel,74bhp,5,28.4,Hatchback,Jaipur,Swift VDI
Maruti,696000,2019,1197,Zero Dep,Manual,28742,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Zeta
Hyundai,482000,2017,1197,Zero Dep,Manual,39176,First Owner,Petrol,81.86bhp,5,18.9,Hatchback,Jaipur,Grand i10 1.2
Maruti,670000,2018,1197,Comprehensive,Manual,49500,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Alpha
Maruti,660000,2014,1248,Third Party,Manual,100227,First Owner,Diesel,88.8bhp,7,20.77,MUV,Jaipur,Ertiga ZDI
Mahindra,1600000,2019,2179,Third Party,Manual,100000,Second Owner,Diesel,140bhp,7,16.36,SUV,Jaipur,Scorpio S11 4WD
Hyundai,410000,2013,1582,Third Party,Manual,120000,Third Owner,Diesel,126.3bhp,5,22.32,Sedan,Jaipur,Verna 1.6 CRDI
Ford,200000,2014,1399,Third Party,Manual,90000,Third Owner,Diesel,68.05bhp,5,20,Hatchback,Jaipur,Figo Diesel Titanium
Maruti,890000,2022,1197,Third Party,Manual,20000,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Jaipur,Swift Dzire ZXI
Skoda,1490000,2022,999,Third Party,Manual,20000,First Owner,Petrol,113.98bhp,5,19.47,Sedan,Jaipur,Slavia 1.0 TSI
Maruti,650000,2021,1197,Third Party,Manual,60000,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Jaipur,Swift VXI BSVI
Skoda,1500000,2022,999,Third Party,Manual,20000,First Owner,Petrol,113.98bhp,5,19.2,SUV,Jaipur,Kushaq 1.0 TSI
Toyota,300000,2007,2494,Third Party,Manual,120000,Second Owner,Diesel,102,8,12.8,MUV,Jaipur,Innova 2.5 G
Honda,603000,2019,1199,Third Party,Manual,90239,First Owner,Petrol,88.76bhp,5,19.5,Sedan,Jaipur,Amaze VX Petrol
Maruti,790000,2019,1248,Zero Dep,Manual,49616,First Owner,Diesel,74bhp,5,27.39,Hatchback,Jaipur,Baleno 1.3 Zeta
Maruti,399000,2012,1197,Comprehensive,Manual,94554,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Jaipur,Swift Dzire VXI
Maruti,707000,2019,1197,Comprehensive,Manual,42641,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Zeta
Maruti,744000,2019,1197,Third Party,Manual,28053,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Alpha
Maruti,319000,2019,796,Comprehensive,Manual,37771,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Mahindra,657000,2014,2179,Third Party,Manual,99365,First Owner,Diesel,140bhp,7,15.1,SUV,Jaipur,XUV500 W6 2WD
Kia,1236000,2019,1353,Third Party,Automatic,64946,First Owner,Petrol,138.08bhp,5,16.5,SUV,Jaipur,Seltos GTX Plus
Maruti,603000,2016,1197,Comprehensive,Manual,39413,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Alpha
Honda,242000,2012,1198,Third Party,Manual,86084,First Owner,Petrol,86.8bhp,5,19.4,Hatchback,Jaipur,Brio S MT
Maruti,450000,2014,1248,Third Party,Manual,74232,First Owner,Diesel,74bhp,5,22.9,Hatchback,Jaipur,Swift ZDi
Jeep,1900000,2020,1956,Third Party,Manual,50000,First Owner,Diesel,170.63bhp,5,17.1,SUV,Jaipur,Compass 2.0 Limited
Maruti,130000,2013,796,Third Party,Manual,80000,Second Owner,Petrol,47.3bhp,5,22.74,Hatchback,Jaipur,Alto 800 LXI
BMW,850000,2012,1995,Third Party,Automatic,120000,Second Owner,Diesel,184bhp,5,16.09,SUV,Jaipur,X3 xDrive20d
Tata,375000,2014,2179,Third Party,Manual,90000,Second Owner,Diesel,138.1bhp,7,14,SUV,Jaipur,Safari Storme VX
Datsun,215000,2015,1198,Third Party,Manual,80000,First Owner,Petrol,67bhp,5,20.63,Hatchback,Jaipur,GO T BSIV
Honda,550000,2014,1498,Third Party,Manual,90000,Second Owner,Diesel,98.6bhp,5,26,Sedan,Jaipur,City i DTEC
Mitsubishi,450000,2007,2835,Third Party,Manual,120000,Third Owner,Diesel,107.2bhp,6,10.5,SUV,Jaipur,Pajero 2.8 GLX
Skoda,2190000,2019,1798,Comprehensive,Automatic,41521,First Owner,Petrol,177bhp,5,15.1,Sedan,Jaipur,Octavia 1.8 TSI
Hyundai,481000,2017,1197,Comprehensive,Manual,94112,First Owner,Petrol,81.86bhp,5,20.14,Sedan,Jaipur,Xcent 1.2 VTVT
Maruti,386000,2012,1197,Comprehensive,Manual,76043,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Jaipur,Swift VXI
Maruti,450000,2015,1197,Comprehensive,Manual,87168,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Jaipur,Swift Dzire VXI
Renault,686000,2017,1461,Zero Dep,Manual,75744,First Owner,Diesel,108.45bhp,5,19.6,SUV,Jaipur,Duster 110PS Diesel
Honda,831000,2018,1497,Third Party,Manual,51046,Second Owner,Petrol,117.6bhp,5,17.4,Sedan,Jaipur,City i-VTEC VX
Datsun,353000,2018,1198,Comprehensive,Manual,27153,Third Owner,Petrol,67.05bhp,7,19.02,MUV,Jaipur,GO Plus T
Maruti,268000,2016,796,Comprehensive,Manual,57826,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Ford,720000,2018,1498,Comprehensive,Manual,104521,First Owner,Diesel,98.96bhp,5,23,SUV,Jaipur,Ecosport 1.5 Diesel
Maruti,316000,2015,998,Comprehensive,Manual,49166,Third Owner,Petrol,65.71bhp,5,25.24,Hatchback,Jaipur,Celerio ZXI
Hyundai,314000,2014,998,Comprehensive,Manual,31608,Second Owner,Petrol,68.05bhp,5,20.3,Hatchback,Jaipur,EON 1.0 Kappa
Honda,558000,2015,1497,Third Party,Manual,90011,First Owner,Petrol,117.3bhp,5,17.4,Sedan,Jaipur,City i VTEC
Maruti,420000,2015,1197,Third Party,Manual,40000,First Owner,Petrol,83.11bhp,5,20.4,Hatchback,Jaipur,Swift VXI Glory
Maruti,700000,2022,1197,Third Party,Manual,20000,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Jaipur,Baleno Delta
Honda,170000,2007,1799,Third Party,Manual,150000,Third Owner,Petrol,130bhp,5,13.5,Sedan,Jaipur,Civic 1.8 S
Hyundai,700000,2015,1396,Third Party,Manual,120000,First Owner,Diesel,88.7bhp,5,21.38,SUV,Jaipur,Creta 1.4 CRDi
Hyundai,1010000,2017,1582,Third Party,Automatic,90000,Second Owner,Diesel,126.2bhp,5,17.01,SUV,Jaipur,Creta 1.6 CRDi
Maruti,295000,2016,1248,Third Party,Manual,70000,First Owner,Diesel,74bhp,5,26.8,Hatchback,Jaipur,Ignis 1.3 Sigma
Hyundai,710000,2021,1197,Third Party,Manual,40000,Second Owner,Petrol,81.80bhp,5,21,Hatchback,Jaipur,i20 Sportz BSVI
Toyota,1100000,2016,2494,Third Party,Manual,80000,First Owner,Diesel,100.6bhp,8,12.99,MUV,Jaipur,Innova 2.5 VX
Honda,534000,2018,1199,Zero Dep,Manual,58159,Second Owner,Petrol,88.76bhp,5,19.5,Sedan,Jaipur,Amaze S Petrol
Maruti,778000,2018,1197,Third Party,Automatic,63662,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 CVT
Hyundai,174000,2010,1197,Third Party,Manual,121896,First Owner,Petrol,78.9bhp,5,20.36,Hatchback,Jaipur,i10 Magna
Renault,259000,2017,999,Comprehensive,Manual,32590,First Owner,Petrol,67bhp,5,23.01,Hatchback,Jaipur,KWID 1.0 RXT
Hyundai,577000,2018,1197,Third Party,Manual,73398,Second Owner,Petrol,81.83bhp,5,18.6,Hatchback,Jaipur,i20 1.2 Spotz
Volkswagen,700000,2018,1197,Third Party,Automatic,112625,First Owner,Petrol,103.5bhp,5,17.21,Hatchback,Jaipur,Polo GT TSI
Hyundai,179000,2010,1197,Third Party,Manual,72817,Third Owner,Petrol,78.9bhp,5,20.36,Hatchback,Jaipur,i10 Sportz 1.2
Volkswagen,603000,2017,1498,Third Party,Manual,99643,First Owner,Diesel,108.62bhp,5,21.66,Sedan,Jaipur,Ameo 1.5 TDI
Hyundai,1583000,2021,1353,Third Party,Automatic,5825,Third Owner,Petrol,138.12bhp,5,21.66,SUV,Jaipur,Creta SX Opt
Renault,248000,2015,799,Comprehensive,Manual,45522,Second Owner,Petrol,53.3bhp,5,25.17,Hatchback,Jaipur,KWID RXT Optional
Hyundai,364000,2013,1197,Comprehensive,Manual,68551,First Owner,Petrol,82.85bhp,5,18.5,Hatchback,Jaipur,i20 Sportz 1.2
Hyundai,502000,2020,1197,Third Party,Manual,22480,First Owner,Petrol,81.86bhp,5,20.7,Hatchback,Jaipur,Grand i10 Nios
Land,2300000,2017,1999,Third Party,Automatic,80000,Second Owner,Diesel,148.31bhp,7,12.83,SUV,Jaipur,Rover Discovery Sport
Honda,200000,2012,1198,Third Party,Manual,50000,Second Owner,Petrol,86.8bhp,5,19.4,Hatchback,Jaipur,Brio V MT
Hyundai,595000,2009,1495,Third Party,Manual,80000,Second Owner,Petrol,94,5,13.2,Sedan,Jaipur,Accent GLE
Skoda,1300000,2022,999,Third Party,Manual,10000,First Owner,Petrol,113.98bhp,5,19.2,SUV,Jaipur,Kushaq 1.0 TSI
Ford,380000,2017,1498,Third Party,Manual,100000,First Owner,Diesel,99bhp,5,25.83,Sedan,Jaipur,Aspire 1.5 TDCi
Maruti,490000,2016,1248,Third Party,Manual,120000,Third Owner,Diesel,74bhp,5,26.59,Sedan,Jaipur,Swift Dzire VDI
Mahindra,635000,2013,2179,Third Party,Manual,120000,Second Owner,Diesel,120bhp,8,12.05,SUV,Jaipur,Scorpio VLX 2WD
Honda,340000,2013,1198,Comprehensive,Manual,52034,First Owner,Petrol,86.7bhp,5,18,Sedan,Jaipur,Amaze S i-Vtech
Hyundai,526000,2018,1197,Comprehensive,Manual,100977,Second Owner,Petrol,81.86bhp,5,18.9,Hatchback,Jaipur,Grand i10 1.2
Hyundai,410000,2015,1197,Comprehensive,Manual,75415,Second Owner,Petrol,82bhp,5,18.9,Hatchback,Jaipur,Grand i10 Asta
Hyundai,320000,2018,814,Third Party,Manual,43571,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Jaipur,EON Era Plus
Maruti,342000,2015,998,Third Party,Manual,84897,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Jaipur,Wagon R VXI
Maruti,259000,2010,1248,Comprehensive,Manual,104842,Second Owner,Diesel,75 PS,5,17.8,Hatchback,Jaipur,Swift Vdi BSIII
Tata,944000,2021,1199,Zero Dep,Manual,36251,First Owner,Petrol,118.36bhp,5,17.57,SUV,Jaipur,Nexon XZ Plus
Volkswagen,309000,2011,1198,Third Party,Manual,50053,First Owner,Petrol,73.9bhp,5,16.47,Hatchback,Jaipur,Polo Petrol Highline
Renault,355000,2013,1461,Comprehensive,Manual,92274,First Owner,Diesel,108.45bhp,5,19.01,SUV,Jaipur,Duster 110PS Diesel
Tata,433000,2017,1199,Comprehensive,Automatic,67653,First Owner,Petrol,84bhp,5,23.84,Hatchback,Jaipur,Tiago 1.2 Revotron
Renault,273000,2016,799,Third Party,Manual,65206,Second Owner,Petrol,53.3bhp,5,25.17,Hatchback,Jaipur,KWID RXT
Renault,364000,2012,1461,Third Party,Manual,121243,Second Owner,Diesel,108.45bhp,5,19.01,SUV,Jaipur,Duster 110PS Diesel
Chevrolet,350000,2017,1248,Third Party,Manual,120000,First Owner,Diesel,74bhp,5,22.1,Sedan,Jaipur,Sail 1.3 Base
Maruti,690000,2019,1462,Third Party,Manual,40000,First Owner,Petrol,103.25bhp,5,21.56,Sedan,Jaipur,Ciaz Delta BSIV
Mahindra,550000,2014,2179,Third Party,Manual,110000,Third Owner,Diesel,140bhp,7,15.1,SUV,Jaipur,XUV500 W8 4WD
Maruti,320000,2019,796,Third Party,Manual,40000,Second Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Volkswagen,176000,2012,1199,Third Party,Manual,90000,Fourth Owner,Diesel,73.9bhp,5,22.07,Hatchback,Jaipur,Polo Diesel Comfortline
BMW,1100000,2013,1995,Third Party,Automatic,90000,Third Owner,Diesel,184bhp,5,18.88,Sedan,Jaipur,3 Series 320d
Honda,725000,2020,1199,Third Party,Manual,30000,First Owner,Petrol,88.76bhp,5,18.6,Sedan,Jaipur,Amaze VX Petrol
Maruti,540000,2022,1196,Third Party,Manual,20000,First Owner,Petrol,72.41bhp,5,16.11,Minivans,Jaipur,Eeco 5 Seater
Hyundai,344000,2014,1120,Comprehensive,Manual,76164,Second Owner,Diesel,70bhp,5,24,Hatchback,Jaipur,Grand i10 CRDi
Maruti,266000,2016,796,Comprehensive,Manual,67039,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Hyundai,828000,2020,1197,Zero Dep,Manual,35979,First Owner,Petrol,81.80bhp,5,21,Hatchback,Jaipur,i20 Sportz BSVI
Hyundai,526000,2016,1197,Zero Dep,Manual,90332,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Jaipur,i20 Sportz 1.2
Maruti,626000,2019,1197,Comprehensive,Manual,47214,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Delta
Datsun,328000,2018,999,Comprehensive,Automatic,22982,First Owner,Petrol,67bhp,5,22.5,Hatchback,Jaipur,RediGO AMT 1.0
Maruti,273000,2017,796,Third Party,Manual,51759,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Hyundai,594000,2019,1197,Third Party,Manual,109048,First Owner,Petrol,81.86bhp,5,18.6,Hatchback,Jaipur,i20 Sportz Plus
Mahindra,915000,2021,1493,Third Party,Manual,43867,First Owner,Diesel,100bhp,7,17.29,SUV,Jaipur,Bolero Neo N8
Honda,621000,2017,1199,Zero Dep,Manual,103116,First Owner,Petrol,88.7bhp,5,17.5,SUV,Jaipur,WR-V i-VTEC VX
Maruti,578000,2017,1197,Zero Dep,Automatic,63633,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 CVT
Hyundai,783000,2016,1591,Comprehensive,Manual,60647,Second Owner,Petrol,121.3bhp,5,13,SUV,Jaipur,Creta 1.6 VTVT
Honda,1060000,2020,1498,Third Party,Manual,30000,First Owner,Petrol,119.35bhp,5,18.6,Sedan,Jaipur,City V MT
Honda,650000,2016,1497,Third Party,Automatic,70000,Second Owner,Petrol,117.3bhp,5,18,Sedan,Jaipur,City i VTEC
Maruti,725000,2019,1462,Third Party,Manual,40000,First Owner,Petrol,103.25bhp,5,21.56,Sedan,Jaipur,Ciaz Delta BSIV
Tata,2000000,2022,1956,Third Party,Manual,30000,First Owner,Diesel,167.67bhp,7,16.14,SUV,Jaipur,New Safari XZ
Hyundai,545000,2020,1197,Third Party,Manual,80000,First Owner,Petrol,81.86bhp,5,18.9,Hatchback,Jaipur,Grand i10 Sportz
Maruti,750000,2019,1462,Third Party,Manual,40000,First Owner,Petrol,103.25bhp,5,21.56,Sedan,Jaipur,Ciaz Delta BSIV
Tata,252000,2014,1248,Third Party,Manual,60000,Third Owner,Diesel,88.76bhp,5,21.02,Sedan,Jaipur,Manza Club Class
Volkswagen,435000,2014,1598,Third Party,Manual,100000,Second Owner,Diesel,103.6bhp,5,20.54,Sedan,Jaipur,Vento Diesel Highline
Tata,542000,2020,1199,Third Party,Manual,21388,First Owner,Petrol,86.83bhp,5,19.33,Hatchback,Jaipur,Altroz XE BSVI
Maruti,603000,2019,1197,Third Party,Automatic,52858,Second Owner,Petrol,81.80bhp,5,21.21,Sedan,Jaipur,Swift Dzire AMT
Hyundai,738000,2016,1582,Third Party,Manual,50889,Second Owner,Diesel,126.2bhp,5,23.9,Sedan,Jaipur,Verna 1.6 CRDi
Hyundai,543000,2016,1197,Comprehensive,Manual,34217,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Jaipur,i20 Sportz 1.2
Hyundai,874000,2018,1591,Zero Dep,Manual,45316,First Owner,Petrol,121.3bhp,5,17,Sedan,Jaipur,Verna VTVT 1.6
Hyundai,420000,2014,1197,Third Party,Manual,31725,Second Owner,Petrol,82bhp,5,18.9,Hatchback,Jaipur,Grand i10 Asta
Maruti,329000,2019,998,Third Party,Manual,41173,First Owner,Petrol,65.71bhp,5,24.39,Hatchback,Jaipur,Alto K10 VXI
Honda,591000,2019,1199,Third Party,Manual,64983,First Owner,Petrol,88.76bhp,5,19.5,Sedan,Jaipur,Amaze S Petrol
Maruti,426000,2015,1197,Third Party,Manual,86423,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Delta
Maruti,617000,2019,1197,Zero Dep,Manual,14218,Second Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 Delta
Maruti,743000,2017,1197,Comprehensive,Automatic,71711,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Jaipur,Baleno 1.2 CVT
Hyundai,760000,2019,1197,Zero Dep,Automatic,33236,Second Owner,Petrol,81.86bhp,5,17.4,Hatchback,Jaipur,i20 Asta Option
Mahindra,400000,2013,2523,Third Party,Manual,120000,First Owner,Diesel,62bhp,7,15.96,SUV,Jaipur,Bolero XL 9
Mahindra,680000,2016,2179,Third Party,Automatic,50000,Third Owner,Diesel,140bhp,7,16,SUV,Jaipur,XUV500 AT W10
Maruti,425000,2016,998,Third Party,Automatic,50000,First Owner,Petrol,67bhp,5,20.51,Hatchback,Jaipur,Wagon R AMT
Hyundai,400000,2018,1197,Third Party,Manual,70000,First Owner,CNG,65.39bhp,5,20.51,Sedan,Jaipur,Xcent Prime T
Honda,270000,2006,2354,Third Party,Manual,100000,Second Owner,Petrol,144,5,11.9,Sedan,Jaipur,New Accord VTi-L
Maruti,450000,2014,1248,Third Party,Manual,70000,Second Owner,Diesel,74bhp,5,25.2,Hatchback,Jaipur,Swift LDI Optional
Ford,561000,2017,1499,Comprehensive,Manual,45531,First Owner,Petrol,110.4bhp,5,15.85,SUV,Jaipur,Ecosport 1.5 Ti
Volkswagen,657000,2018,1498,Third Party,Manual,76882,Second Owner,Diesel,88bhp,5,20.14,Hatchback,Jaipur,Polo 1.5 TDI
Maruti,365000,2012,1197,Comprehensive,Manual,73172,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Jaipur,Swift Dzire VXI
Hyundai,410000,2015,1197,Third Party,Manual,34021,Second Owner,Petrol,82bhp,5,18.9,Hatchback,Jaipur,Grand i10 Asta
Maruti,628000,2019,1197,Zero Dep,Manual,64916,First Owner,Petrol,81.80bhp,5,21.21,Sedan,Jaipur,Swift Dzire VXI
Honda,477000,2016,1199,Third Party,Manual,38693,First Owner,Petrol,88.7bhp,5,18.7,Hatchback,Jaipur,Jazz 1.2 VX
Hyundai,214000,2014,814,Third Party,Manual,74729,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Jaipur,EON Magna Plus
Maruti,728000,2021,1197,Zero Dep,Manual,15991,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Jaipur,Baleno Zeta
Maruti,486000,2020,998,Third Party,Manual,38169,First Owner,CNG,58.33bhp,4,31.2,Hatchback,Jaipur,S-Presso VXI CNG
Hyundai,187000,2013,814,Third Party,Manual,68652,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Jaipur,EON D Lite
Honda,664000,2018,1199,Zero Dep,Manual,48089,Third Owner,Petrol,88.7bhp,5,17.5,SUV,Jaipur,WR-V i-VTEC VX
BMW,2500000,2017,1995,Third Party,Automatic,100000,First Owner,Diesel,187.74bhp,5,20.37,Sedan,Jaipur,5 Series 520d
Hyundai,150000,2010,1599,Third Party,Manual,120000,First Owner,Petrol,103.2 PS at 5500 RPM,5,16.2,Sedan,Jaipur,Verna Transform VTVT
Maruti,851000,2018,1248,Third Party,Manual,90000,First Owner,Diesel,88.5bhp,5,25.1,SUV,Jaipur,SX4 S Cross
Tata,600000,2016,2179,Third Party,Manual,90000,Second Owner,Diesel,148bhp,7,14.1,SUV,Jaipur,Safari Storme VX
Hyundai,900000,2017,1582,Third Party,Automatic,110000,Second Owner,Diesel,126.2bhp,5,17.01,SUV,Jaipur,Creta 1.6 CRDi
Ford,150000,2011,1399,Third Party,Manual,120000,Second Owner,Diesel,67bhp,5,19.68,Sedan,Jaipur,Fiesta Classic 1.4
Ford,490000,2017,1499,Third Party,Automatic,100000,Third Owner,Petrol,110.4bhp,5,15.63,SUV,Jaipur,Ecosport 1.5 Ti
Mahindra,1000000,2021,2179,Third Party,Manual,80000,First Owner,Diesel,152.87bhp,7,15.63,SUV,Jaipur,XUV500 W5
Maruti,396000,2017,998,Third Party,Automatic,69159,First Owner,Petrol,67bhp,5,20.51,Hatchback,Jaipur,Wagon R AMT
Maruti,806000,2021,1197,Zero Dep,Automatic,7183,Second Owner,Petrol,88.50bhp,5,22.56,Hatchback,Jaipur,Swift ZXI Plus
Hyundai,377000,2014,1197,Comprehensive,Automatic,63113,First Owner,Petrol,82bhp,5,18.9,Hatchback,Jaipur,Grand i10 AT
Maruti,259000,2011,998,Third Party,Automatic,56992,First Owner,Petrol,66.1bhp,5,16.98,Hatchback,Jaipur,A-Star AT Vxi
Honda,713000,2019,1199,Comprehensive,Manual,50923,First Owner,Petrol,88.7bhp,5,17.5,SUV,Jaipur,WR-V i-VTEC VX
Hyundai,810000,2018,1591,Zero Dep,Manual,95329,First Owner,Petrol,121.3bhp,5,17,Sedan,Jaipur,Verna VTVT 1.6
Hyundai,286000,2014,1086,Third Party,Manual,50789,Third Owner,Petrol,68.05bhp,5,19.81,Hatchback,Jaipur,i10 Magna 1.1L
Hyundai,396000,2015,1197,Comprehensive,Automatic,35537,Third Owner,Petrol,82bhp,5,18.9,Hatchback,Jaipur,Grand i10 AT
Maruti,373000,2017,998,Comprehensive,Automatic,107963,First Owner,Petrol,65.71bhp,5,26,Hatchback,Jaipur,Celerio ZXI AMT
Maruti,479000,2018,998,Zero Dep,Manual,82558,First Owner,Petrol,67bhp,5,21.63,Hatchback,Jaipur,Celerio X ZXI
Renault,339000,2019,799,Third Party,Manual,37478,First Owner,Petrol,53.26bhp,5,22.25,Hatchback,Jaipur,KWID RXL
Hyundai,350000,2014,1120,Third Party,Manual,80000,Second Owner,Diesel,70bhp,5,24,Hatchback,Jaipur,Grand i10 CRDi
Nissan,300000,2017,1198,Third Party,Manual,80000,Second Owner,Petrol,67.04bhp,5,19.49,Hatchback,Jaipur,Micra Active XV
Mitsubishi,595000,2003,1468,Third Party,Manual,150000,Second Owner,Petrol,85.8bhp,5,13.7,Sedan,Jaipur,Lancer 1.5 GLXi
Toyota,285000,2007,2494,Third Party,Manual,120000,Second Owner,Diesel,102,8,12.8,MUV,Jaipur,Innova 2.5 G
Hyundai,600000,2014,1582,Third Party,Manual,120000,Second Owner,Diesel,126.24bhp,5,22.7,Sedan,Jaipur,Elantra CRDi SX
Mahindra,950000,2015,1997,Third Party,Manual,80000,Second Owner,Diesel,140bhp,7,16,SUV,Jaipur,XUV500 W10 1.99
Hyundai,1000000,2020,1582,Third Party,Manual,120000,First Owner,Diesel,126.2bhp,5,22,Sedan,Jaipur,Verna CRDi 1.6
Mahindra,1370000,2021,1997,Third Party,Manual,30000,Second Owner,Petrol,150bhp,4,15.2,SUV,Jaipur,Thar LX 4-Str
Maruti,440000,2018,998,Comprehensive,Automatic,84419,First Owner,Petrol,67bhp,5,21.63,Hatchback,Jaipur,Celerio X AMT
Honda,379000,2015,1198,Third Party,Manual,105227,First Owner,Petrol,86.7bhp,5,18,Sedan,Jaipur,Amaze S i-Vtech
Ford,483000,2016,1498,Comprehensive,Manual,89850,Third Owner,Diesel,98.59bhp,5,22.77,SUV,Jaipur,Ecosport 1.5 TDCi
Kia,1425000,2019,1353,Comprehensive,Automatic,16858,First Owner,Petrol,138.08bhp,5,16.5,SUV,Jaipur,Seltos GTX Plus
Maruti,455000,2018,998,Third Party,Manual,16338,Second Owner,Petrol,67.04bhp,5,20.51,Hatchback,Jaipur,Wagon R VXI
Maruti,318000,2019,796,Comprehensive,Manual,42212,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Maruti,359000,2017,998,Third Party,Manual,99348,Second Owner,Petrol,67.04bhp,5,20.51,Hatchback,Jaipur,Wagon R VXI
Maruti,907000,2019,1462,Third Party,Automatic,29393,First Owner,Petrol,103.25bhp,5,20.28,Sedan,Jaipur,Ciaz Alpha Automatic
Skoda,1150000,2022,999,Comprehensive,Manual,16000,First Owner,Petrol,113.98bhp,5,19.47,Sedan,Jaipur,Slavia 1.0 TSI
Tata,519000,2019,1199,Zero Dep,Manual,68766,First Owner,Petrol,83.83bhp,5,23.84,Hatchback,Jaipur,Tiago XZ Plus
Maruti,597000,2018,1197,Comprehensive,Manual,37741,First Owner,Petrol,81.80bhp,5,21.21,Sedan,Jaipur,Swift Dzire VXI
Maruti,870000,2021,1462,Third Party,Manual,60000,First Owner,Petrol,103.26bhp,5,17.03,SUV,Jaipur,Vitara Brezza VXI
Tata,895000,2022,1199,Third Party,Automatic,1900,First Owner,Petrol,86.63bhp,5,18.8,SUV,Jaipur,Punch Creative AMT
Ford,2075000,2016,2198,Third Party,Automatic,90000,Second Owner,Diesel,158bhp,7,12.62,SUV,Jaipur,Endeavour 2.2 Trend
Kia,925000,2022,998,Third Party,Manual,10000,First Owner,Petrol,118.36bhp,5,18.2,SUV,Jaipur,Sonet HTK Plus
Mahindra,550000,2013,2179,Third Party,Manual,100000,Second Owner,Diesel,140bhp,7,15.1,SUV,Jaipur,XUV500 W6 2WD
Volkswagen,1350000,2022,999,Third Party,Manual,20000,First Owner,Petrol,113.98bhp,5,20.08,SUV,Jaipur,Taigun 1.0 TSI
Maruti,150000,2010,796,Third Party,Manual,110000,Third Owner,Petrol,46.3bhp,5,19.7,Hatchback,Jaipur,Alto LXi
Ford,600000,2015,1499,Third Party,Manual,50000,Second Owner,Petrol,110.4bhp,5,15.85,SUV,Jaipur,Ecosport 1.5 Ti
Honda,715000,2017,1497,Third Party,Automatic,74573,First Owner,Petrol,117.6bhp,5,18,Sedan,Jaipur,City i-VTEC CVT
Maruti,281000,2018,796,Third Party,Manual,85648,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Jaipur,Alto 800 LXI
Skoda,1508000,2019,1798,Third Party,Automatic,67896,First Owner,Petrol,178bhp,5,15.1,Sedan,Jaipur,Octavia 1.8 TSI
